video_id,category_id
SmC7PM9ybF4,10
SmHLmwzG6q4,24
SmOl2EcpdKg,23
SmOrhq_m0ZI,10
SnL-7xpQr3o,2
SnMs4QbUwm0,22
SnQ3jUi_9-U,24
SnSV2mCzDJI,10
SnUj-SRILQI,22
Sng7UNrv19Y,17
SnngrP1sryM,23
SnsPZj91R7E,24
SnzKZC0C5ZI,10
So1wxlBfFJk,1
SoGCIuO2XkM,27
SoIFS-WvGBo,22
So_kAq2Ixck,17
SoeX45PMQyg,17
Soly0ne467M,10
Sowki1N_YeY,28
SozhkRMA5Po,22
Sp4vWxRShV0,10
Sp8L5NLD2Tw,24
SpLFrMxjKr4,20
SpVLhQi1Dcw,24
SpXdwkvUVds,22
SpnpXPIVr1Q,20
SpvbDnkDYME,10
SpvwvrCpsr0,24
Spx6s9Q2xFg,2
Sq0iC-vsl2k,28
Sq5tpySLJKk,25
Sq650xIpCVs,28
Sq7sPIfacYA,28
SqFzrkyqhhA,24
SqKjd8EE7Ws,17
SqyVHY-WMqk,24
SrDEtSlqJC4,25
SrDO3nsLdjk,26
SrLSYrQDFFY,23
SrjV0uXfasU,17
SrpLBYts_Po,24
SsA8otP1QyU,24
SsGiSo9kWRQ,20
SsVqcNksLBk,17
SsWHMAhshPQ,10
Ssi4tfWXKd8,24
SsmQaVSYx-c,2
Ssn5c4iJNio,10
SsvlNS7BE78,25
SsxwNON3gjo,20
St4MFcp1rfI,24
StEaAZ_Ywj4,20
StTbM0xG3ec,24
Std1vdUMP3g,10
StiGznJeDdg,24
Stmi9eyJTKA,17
StvRgJBCaks,19
StxW3LwqIFo,23
Su0C4uoSVCo,24
Su6kidaGW_8,10
Su89wWmcm4k,24
Su9ABA6RcV8,24
SuSrPpKhDSM,22
SuaJn__sKfE,22
SujUzfY5YsY,24
SukYEdbWYh8,24
Sum4v6-lzJY,24
Suq3OuDK4xU,24
SuwUuPwbpkU,17
SuxLrcx6MPY,10
SuyLgZyPYJA,10
Sv0izR1aTt4,10
Sv36AHWwIkE,24
SvATna0mzCg,17
SvXqmxnxFCQ,1
Sv_OE3eF60U,23
SvaYAb_u3SY,17
Svm_CabybBU,17
SvuFEMPlERU,10
Svvesc9dW2E,24
Sw6U5TKgLMM,20
SwfwejLFk8U,1
SwkPebEdRtg,23
Swlik5Hfu-A,10
SwmXcezHdjA,20
Swnu0WBeCRQ,17
SwodJntnYBg,24
SwxVyTCClBE,20
SwxWCfplCMI,25
Sx23uSFk3Yc,20
Sx6dAx7dnXg,28
SxLqEggjyo8,1
SxVZmyYBjR0,20
Sx_k3Qvejw8,24
Sxc8TWmFE9M,17
Sxdk_q7AdTo,26
SxfZLvUe3BU,23
SxiOdLfC92c,24
SxpuS2pgmx4,24
SyDBXuGs7as,22
SyMcOWEQ-P8,24
SySa6i5lJxc,17
SyWWfobQcc0,24
SyWdtrQV3Zk,17
SyYsey_7FAY,22
SyeogtRJzV8,23
SysFpYYizCQ,20
SyzM3yjkQko,23
SzAGKSX0pNs,24
SzBKGNvbLv0,20
SzHE-Q9yiLw,17
SzYJNQJFprE,10
Szl5yzNqQsQ,10
SznI7prK6ms,25
SznROo93vV0,17
Szy4MxdJw_o,1
T--BOS8oTec,25
T-0wTjeldeo,23
T-578RNysss,10
T-IgkEyFBEM,22
T-Nagpl7V0s,24
T-QMXK-QA6g,28
T-UhbAcZd3I,28
T-_HKFjxVl0,28
T-ajHVsMcKk,24
T-gd8oCAF4U,20
T-q9ndT6FAY,23
T-rIWP1icf4,24
T03PxxuCfDA,20
T0Ublq2n614,17
T0d-lQizLMY,24
T0tYMmNNPSg,24
T118pDSxRag,20
T1K-SZGQi3U,24
T1NeHRuPpoM,24
T1a1qATY9nU,17
T21CqNJyc1M,24
T21NCmzaUiI,22
T2EpDlyAu8Y,17
T2NU9PaaGqM,20
T2Xm3tgAg1o,17
T2XustELr4Y,17
T2dIhX0RvQI,20
T3-SnH7J3RI,20
T3-WhikeOMk,24
T33TbVAt0NU,27
T37nO9uJNp0,10
T38atmhScNY,22
T3I7xpSuonY,24
T3L3HYlNy5g,17
T3MDyQ9nrV8,17
T3jps0CQB-4,22
T3jvb-ecV_4,10
T3nkgcJ_mSo,17
T3qrj4B08sc,23
T3sJ_GBIvAQ,22
T4-DkmmhdyM,23
T47uMqqF3iE,24
T48_SrFCdaQ,27
T4gg_Xq81bI,20
T59ij-vlNAE,23
T5HwucOAHJ4,28
T5Iuog6ZfkI,24
T5P7BkjT8rI,24
T5VjEzeEBhQ,17
T5VtfD2i3rc,20
T5tZfCR2-4I,25
T61lhzPZkLg,22
T6UVZGa25Uc,24
T6UqhegfY94,10
T6k7DyReecM,24
T6mhgbmVWyY,17
T6n7lZirQkA,23
T73wJysYGD0,24
T78YFmrY6XI,20
T7CmQOaniwE,1
T7iDNk3cCFE,22
T7lhGz6Bfik,10
T7nXNGioLSo,23
T82RPTVgIz4,17
T89ijslvkpI,24
T8CNeQ-cbo0,27
T8EBkdW3fbE,24
T8Ffq1X1ygQ,27
T8GpG8C0YzA,10
T8JMiWsVt7g,2
T8J_liUBONQ,24
T8RE3NBao6w,24
T8WWBnsq730,17
T8Yxjf5hv-E,17
T8c1QNe8srQ,17
T8l5GUynHos,24
T8uc3NzU7J4,23
T9Sc1w0KNR4,20
T9V4_u2zTiE,17
T9_vgJUylyQ,10
T9g1IsmrHOg,17
T9r6fg2UjPA,22
TA5NZKswrWw,24
TA8afhzpKZo,24
TADoYAg3O50,24
TALgv8BPL1k,10
TAPf23gUvQs,19
TARyard2doQ,22
TARzmz6859Y,25
TAU4PFKxqxo,1
TB1D2P-pYVk,17
TB5yhZdF8SI,17
TB9YMjCu0gU,17
TB9hw7mE5P0,22
TBDO9VMb6zM,17
TBJVvyMBDdk,10
TBMCt1gBDBU,17
TBRIZRD2bYE,10
TBYaIkjBsF0,2
TBfJ4vBOUTA,17
TBiPFIdIpIA,24
TBxMJ7MxDtU,10
TC1smbjIVJI,20
TCHLM7WnRNw,20
TCHhHpB6LaQ,20
TCMY7yA3lOk,23
TCRVoljGvz4,2
TCUegGb2qWU,24
TCfaCrf-H3g,2
TCj5aEKjOCM,24
TCopm-hB0Pg,17
TCvUqa0NCik,10
TCx1yMegJ4A,10
TCxoZlFqzwA,28
TDIzCr46Jbc,24
TDPE_EjNR28,17
TDY3OV1WJmw,24
TDfMU-QoYg0,22
TDfr1bc_eNw,24
TDiXxsQ0w2Q,24
TDlTaAcL6ro,27
TDpOcp98b5k,10
TDtpVFroFJY,25
TDu2qv5U5sc,10
TDynPqCYA28,23
TE4SMs-DafU,24
TEF49hVvDy4,22
TEFrZ4qWEZY,26
TEJF8cg22uc,17
TEcr8kCxkgY,24
TEp7UkNAmAk,17
TEsqxYGRmbM,20
TEuJnV-EQ4c,17
TF-M6YfnoQA,17
TFHCew8DnC0,10
TFVUQeGqNEQ,24
TFh5Zr9tlW8,20
TFjLC9J6Kgo,20
TFuPBjiaGfs,24
TFzkbos0oeo,20
TFzx8XSJQUE,19
TG3qB4fZmSY,25
TG5sxnn6IgI,24
TGCKMm3vL0w,17
TGHw02ChNP8,23
TGPzF-HhOkw,25
TGTOVA3tWpQ,28
TGZsBfUQ3J4,24
TGf_WoC9KZA,24
TGiJ-RH_2Zw,24
TGku20_LeHg,27
TH-NRgnl0-8,22
TH0oBXAch_M,24
TH6ocwOoJx8,10
THQH9QJKrIE,25
THTtnNYRp54,24
THVbtGqEO1o,10
THbpEzZEgmA,24
THpDRLWaL-I,10
THy_Wlg3RWQ,22
TI-WuvgURFo,24
TI5dXZUpHXg,24
TI7a2mOBGsI,20
TIEdyi6uoO0,24
TINvMNwe0Ag,22
TIW9Gcevsg0,10
TIbA5tFpkgM,24
TIvSrYZTDEc,26
TIvTO7ivLp4,24
TJ6TbnrNByw,24
TJ8fyB9CCVg,10
TJBY7pRZGaw,10
TJBh_hj6DzE,10
TJEUS_Ivhvc,24
TJFWeweZkWk,10
TJKe6tuqKGo,24
TJNIuifIR8E,24
TJb2qDUaxxA,24
TJkyaCCmsOg,17
TJrP-6n7ghI,20
TJumjVX9uJU,22
TKBdGa3Cunw,1
TKCQxBWgYpg,10
TKJHBMgkg-o,24
TKVtfQq_mI0,24
TKWq0jk083s,17
TKiQB_CfMR4,28
TKj9ksjD6AQ,22
TKkcsmvYTw4,10
TLN-ODbwNtM,24
TLQM19oG6EU,20
TLTqWN-_Pcs,20
TLVtXkdMM7o,20
TLqtFXLJvRs,20
TM3Wy8AlM9g,17
TM5ztEOlO5Y,22
TMD1Cwmx3Nw,20
TMIGFn6rYk8,23
TMJjyds9nCA,22
TML5wyrCdFA,24
TMTaFZ_ZWVk,24
TMWld_uSxsg,24
TMdNQ92Rohs,17
TMdYt0RjveU,20
TMgS3J8w2Qc,10
TMjgM3l5l3M,20
TMlwH1Up6uM,26
TN0H8HVvkis,24
TN2twM8LOzY,24
TN6E1gyb4qQ,2
TN9ujnma8Ko,25
TNKzyDJtTzw,10
TNQ85lEoa_I,20
TNTp6hzD8Y0,17
TNn_sJZBzlE,22
TNy33SqQWyM,10
TOLgNf-Gf5Y,17
TOPcurKplWc,24
TOR1ehwG52k,23
TOSGCehV9kk,17
TOXLHEgV03M,17
TOjCwHDkrpE,24
TOm4o9da1x0,24
TP6zsWjzbrk,17
TPAoof3GSyE,23
TPBH3XO8YEU,24
TPCevXk-q-Q,22
TPGwfTv_b-s,23
TPJf9YeCVac,22
TPKus-hmM6Q,26
TPLKtBv5qLA,24
TPOiMKErmrc,24
TPSr9eTmeKI,1
TPZWzN-rXIs,20
TP_SAMJZwT8,24
TPaR09fTXwY,2
TPbQCrkYUKg,24
TPpmOzpHiE0,10
TPq6ole-pjA,24
TPul_xL6MlU,10
TQ8c8tBkYp8,25
TQ9_XAsriD8,24
TQHEJj68Jew,24
TQU1jKslOME,17
TQVKOq6ldlY,22
TQcODHmw378,24
TQtf15j7Mug,1
TQwSHrfP8EA,26
TR7fe5EdKtw,20
TRMlOiO-9lo,10
TRhkZtU7cyw,20
TRigGOh-_ys,20
TRjISzJPsuk,24
TRlDDwLAYrY,26
TRppx8K7H3E,24
TS4GmvA4eHg,24
TSA253LeUMM,20
TSHwAnUFBJg,17
TSKpvMm-9YQ,24
TSM8Izp6jMY,24
TSbsI3-PdC8,17
TSii5NIgbYQ,28
TSxt8Q3yCkU,25
TSzE-VIjxmA,17
TT4AffJJugs,26
TTA7RCxP1mU,17
TTBUcAEKqWs,23
TTGHIupTBEQ,17
TTJXkYaVPyM,24
TTVqmhvfmc0,28
TTWwOKIivRs,20
TTaCrP_U4ao,20
TTcRqZghT5Q,22
TToMr95Zt6s,10
TTqigWwjTTQ,17
TTtFqjUOPZk,20
TU1gQ8GyNVI,23
TU6zM63GuLo,17
TUCKMja19G4,22
TUOlZBxdrTA,20
TURUVgHxhjY,20
TUVcZfQe-Kw,10
TUb4bX5BR3w,24
TUd-AUvQms4,25
TUffjcgf6Gg,22
TUlFDVUTsKg,17
TUtNghcBuPc,20
TUwNC1wcwxM,2
TV2op47sKmY,20
TVNJyeeMdF8,24
TVU-os1PPRY,17
TVVum6X3TuM,20
TVXCWwvp51s,17
TVs1171vp0c,22
TW1uA1FE4uE,17
TW8cilBe0UE,10
TWKc5QyWDTw,24
TWNsXVw3LG8,17
TWQ7tWsf5lM,17
TWRlPKMAkRk,24
TWZ6z8gqBIs,24
TW_yivbejME,10
TWca74Tivec,23
TX31cNZHPg4,25
TX3MyzzF2kM,24
TX7BuYeR-4Q,23
TX86yD440bc,19
TXY17ul4bpQ,24
TXdZzss3zhA,10
TXfAh73MeEg,17
TXfPRq21mOk,10
TXgGfdYVdUA,23
TXtiww4KFw8,17
TXwxVm5mH1U,24
TY-nFOkEo6U,24
TYHxhvsgEwQ,23
TYMfpEwG7C0,22
TYUf6r68CPg,17
TYaDEE6KPZs,23
TYd_pT9hZrM,24
TYo6XqkZwaA,20
TZ34FSvuXwQ,28
TZWZOlGXBX8,23
TZjqnNS0NwY,24
TZntek2pIVE,20
T_AwUOyxMlY,17
T_GMubXeU44,10
T_bQ9nzt9Xo,10
T_cPHieC3k4,20
T_j35t3GCsk,23
T_o7_c7EcoQ,17
T_uGrF7vIxU,17
T_y7nzhnu_g,10
Ta4VBDPWbSc,24
TaiiESbl4KQ,1
Taqj9TSKREM,24
Tb17TshN2FI,24
Tb2rK_kj2lQ,10
Tb83rbm0IVI,10
Tb8lZAhV4Ik,20
Tb8r-ZySZ6c,17
TbFi4JXgkHc,24
TbHBHhZOglw,28
TbHcjiOIrUw,24
TbHdrC-ZkbQ,25
TbMwzuedOhQ,20
TbOpGn_CrEU,23
TbTjPV1pKRA,10
TbyFUNjWD8g,10
TbzNkgotQJE,20
Tc-WChwj02A,26
Tc0fwmYqYe8,20
Tc0tLGWIqxA,10
TcKTSev1_Do,26
TcUSeNjrzFU,23
Tc_rM8mRI_M,17
TcgA8_pZJeU,20
TcmMqjQnzMw,20
TcrH_Udzfbg,17
Tcy0Uzb71jQ,24
Td0QyxzzDnM,24
Td6VN0qmfbc,1
Td8c8v65Dzo,28
TdUvWRUph7Q,24
TdeuTy8QCGw,24
Tdo9iY5Lyx8,20
TdwP1sRbMwQ,22
TeMI1EfHrxw,10
TeTQO5DgOXI,17
TeVbYCIFVa8,28
TeW9MKEgvOQ,20
TeXO8ZqKyKw,25
Teal4t8sZFc,20
Tecckox0-cQ,17
TedEBnP1pcQ,17
TegbTc9lczM,10
TehsP2tGF7o,20
Tf-avp5kZI0,10
TfHhv8xbdGM,23
TfJe1jOgXE4,20
TfJf9T8f9u4,22
TfLO17FSDrs,10
TfPvM3hYPp4,10
TfQKxaiXhik,22
TfVYxnhuEdU,27
TfXkj_kHwjg,20
Tf_oSihwlOo,20
Tfaggvf21NQ,1
TflTB9LVjZM,24
TfpTpazEnUE,24
Tg-fKhOz0-A,24
Tg6OTQd14Gc,17
TgC1eDtym6o,28
TgHKlLxjOiQ,24
TgIx3OrnixI,24
TgRBhQZp5rA,23
TgVwjm5xyWs,20
TgWlruoQoLI,24
TgcI8ur72x0,28
TgiT1DQe_io,24
TgiuHt-VQUs,20
Tgr6ywW5AZA,10
Tgt5PN2Odo4,24
Th7Ega6WwJQ,22
ThVnb6Ac_6Y,24
Thx7YdEaYRM,17
Ti1dOwjTW5w,17
Ti3hglIhVD8,24
TiJIKttcPao,20
TiROSwe8EWA,20
TiSlp0NcI6U,23
TiVrW-5eqUU,17
TiyEA7Vt6U8,20
TjITKiaDb1E,27
TjLHbTnUsfc,28
TjPGouR4FzQ,24
TjPrXGpq7zY,24
TjbiHveOpGs,1
TjmBWWLef98,22
Tk3VqsqeA9c,17
Tk4MHZckM4Y,24
Tk8Rsx9Fuh4,20
TkMh-PlyNI0,22
TkOC6B3A5w0,24
TkU3tEhV6Ys,20
TkWSOtqJf6I,17
TkXvBTgq1dE,22
TkgUrqcog2I,24
Tks_1uCO5kA,1
TkvGlhEK4JI,25
Tl1ycnEFk3I,17
Tl9KT9RwiGc,25
TlaTSk696vg,24
Tle9otiF6Ak,20
TlpdIsYEcAg,10
TlvsWcVJYSU,20
Tm-FXiQIE8g,10
Tm7LykboX2U,26
TmF-KKtPiYU,20
TmIZgF7gnv0,17
TmKh7lAwnBI,10
TmOv1jaesiE,10
Tmg5WOvPKpU,24
Tmm8ig9P_Ak,24
Tmo4Ju__u-w,23
TmqzzH3w4Yo,10
TmsX3oaoXm4,22
TmwShUbE7hA,10
Tn6BsahWlew,22
TnBv-37zN50,24
TnHNV0Y8IRM,24
TnMwQmF8UMk,24
TnVQUjwhnzw,17
Tnd2KZXie7U,22
TnhhM_wr1FQ,25
Tnv4gUcG99Q,26
TnwR3C3Rgzg,24
To5T4v3dnF0,24
ToD1lx1boEA,17
ToNQ-l_1rdk,1
ToNQNAlHuOI,20
Toh3hbzB43E,10
ToxQAn5iM7Q,17
Tp1ryABxS08,2
TpDKrUsSgIo,10
TpU7V98AE_Y,10
TpVQbUJrAH8,23
TpZaJMs4r5s,20
Tpd-9PAgXK0,20
TpetAF-wf1o,20
TpmVzBcP70U,10
Tpv5ibeHdcE,10
TpzPOLNSfF8,24
Tq6-NxPuqmE,20
Tq6cjminNHY,23
TqAollrUJdA,10
TqM50Q5haz0,24
TqNc8ws4GeY,22
TqSEETs-gyc,10
TqVD0JNkID0,20
TqfFtOcHOKk,26
Tqkxl0136LU,20
TqofHA9I27o,2
TqzmWpc4ufI,24
Tr479M9JQ1U,10
Tr_cXlmfnqQ,23
TranVlEwQqw,28
TrddsYcI-38,24
TreSUQsRnCo,20
Trs-isdu4eE,19
TrsCctkQgJw,2
Ts-pbmfXjJE,24
Ts1iG5cgl8E,15
Ts4PML3oCpg,26
TsBUzCT6zVM,17
TsE2z2OFP0Q,20
TsOU7Op7sTY,10
Tsay7UHywvI,24
Tsj9VioXoww,17
Tsl8FTx1-gY,24
Tsz0LPEfReE,24
Tt46K1cGEbo,24
Tt5ShaI5hW8,20
Tt66cTDY5WI,10
Tt94jkztAlY,17
Tt9x61AL50E,10
TtFDWGgOKSA,2
TtIiPR8zpeg,15
TtIoMT1WX4U,15
TtQRvrDKTe4,24
TtS8h-SUhg0,17
TtYrjmnGpBo,27
TtYxDyoq6nA,20
Tu1HrraUggk,17
Tu61-RX3TZw,17
Tu7VtSMvNJU,27
Tu8APHCU0MA,23
Tu9fLq1PPKU,17
TuGSxL62SHM,24
TuQRQZn9M5A,17
TuSZVrno81w,24
TuVqme2YwoI,20
Tua7aK6Y7NY,20
TujNHgqij2A,22
TumQRiN75bk,28
TuzEWSXlo9g,25
Tv5z7N5hYgw,1
TvC5v_TXhkE,22
TvRVcN-fJLE,24
TvdM6oFzrWA,20
TveUHd1H-Kc,10
TvgT8U1jTzQ,24
TvhqkEbFfS8,10
Tvp6IvfSjvg,10
TvrvOoHlcho,1
TvsESvvt-Z4,10
TwAMKerLMBA,10
TwBQmExQdMQ,17
TwQErEKtFDg,22
TwT63p9D5vQ,24
TwWVKhNNkF8,17
Twm-lb89yzk,17
Tx6xxPa2Drw,24
Tx8cTShiylQ,10
TxN2AqMW18I,22
TxYNHXP1E8k,25
Txa7NPeeOrk,23
TxeEzZvVGUc,27
Txi7QuO99kM,10
TxymCFJWAl8,24
Ty-CHgmCeKw,10
TyTFAhzH_1U,24
TyZSBqQ813c,23
TyahPGDr4-E,20
TytBA4N9Ltk,1
Tz-BxqsUlfE,26
Tz671SSWUdM,24
Tz8lAnZuwNI,24
Tz992A2Yfzk,17
TzFRVk2ektI,10
TzJ3PvYm_vg,10
TzfaZqmImLU,23
TzfmAxv2jF4,17
Tzo5gjtzyOM,24
U-1zZMDaNSM,2
U-8X50xiYAA,17
U-WoTJwJsNc,17
U-ZMQIiRfvk,24
U-sf3GPYyoI,25
U-zxyUUzzrA,24
U05fwua9-D4,10
U0N6cFe1j1g,24
U0SI_61-o48,10
U0fO8jXyRuY,22
U0hz7s3sbYU,24
U0ivaisQoRI,10
U0tU2ShY3iU,24
U105vTV0LQQ,25
U1RxZ-Ts7TE,24
U1T3l5Iz6xQ,24
U1cIsMg2Gig,26
U1eVHd-H0Tw,2
U1mSavQ_DXs,2
U1o9tjyvO3o,17
U1vX0SrZL0Q,24
U21D2vR7KYU,24
U23MNyWciLo,17
U27Ds2pmmIg,25
U2BBqWtHkgc,28
U2D1GHHMb9g,27
U2SNwtE-0Us,24
U2Uj1HlukMw,26
U2chMEBdaCU,10
U2kn5iFhCNA,27
U2nGjoDf0OY,25
U31pK4KYZl4,17
U3AJtpW5rYY,23
U3ASj1L6_sY,10
U3BVFY9wnTw,10
U3BbqPJRbZ4,24
U3EPoYGCFIA,20
U3MQOQFFdo0,26
U3Mpo4lJqAk,17
U3Q3vdj0isA,24
U3gjiQjJ9ts,20
U3gvRjIQ6Lo,26
U3mEOHvSUyw,20
U3pf0_iD8co,24
U3v4kVYFlGg,10
U3vkCjY5yj8,26
U3yBnodXI7E,25
U42ERi46MOM,24
U4ABzexP1gw,24
U4AxVuuRj9s,28
U4OnQw7Cttg,17
U4bwbhbhVf0,17
U4dzZwC66O8,17
U4oBv4Qk57w,24
U4s017v0YYc,24
U4sWbTfrzj8,28
U4yq5rWNA68,24
U4zFN5RzPeM,10
U5Jod8OGctY,24
U5Mwc12LtRY,25
U5Ncbs-bE8Q,25
U5XufcVdKx4,10
U5kgE1Q51M0,26
U5nmW2uFlDY,24
U621rmDoFZ8,17
U657eCy7Hh0,10
U67N4Epl8oc,24
U68pFdHmOj4,20
U6I_cme0hgk,22
U6IeAZTpZzc,17
U6VOjUBmuU0,24
U6YLB-ncbmU,1
U6av03IySAk,20
U6tAQKeX2uI,24
U75gtGuxHsM,17
U78D3kuSnO4,24
U7CCq4oBgw4,28
U7UksuFzBuQ,2
U7Vl8ycfaYo,10
U7xV1Jm_o2Y,24
U8B17YMxIZI,17
U8HPcHeAWnU,17
U8bbwufCQk4,24
U8gYVa0hxM0,22
U8pwvsH9Ub8,20
U8qJc6znzZc,20
U90DLuT_zvM,22
U91tTaN3YhI,27
U99Zo7lpb6M,23
U9CtIJaOT9Q,23
U9ReU6HoufA,17
U9tL0CqmwqI,24
UA02hOVb79A,24
UA5EMpvKuSo,20
UAEtGN4zLyc,10
UAScSKBDuno,20
UB4FzllQCyc,10
UB6aoH2g9tM,24
UBEoZ-eTa-o,10
UBINkbYPu9Y,15
UBhlqe2OTt4,24
UBjTdLGV8L0,10
UBk-1pNM3bo,22
UCYgG8BAm_Y,22
UC_h3pZg1Jo,17
UCbmg6yDqww,10
UCjkpQNtEJc,25
UCsQS5DWPm8,24
UCugK3rBuKU,23
UCv6L0IDVcA,28
UD7xiWWs-bs,27
UDH1gkHjMMM,24
UDNfL24OkCw,19
UDRnXJXKX-A,10
UDj7x9yKc4c,17
UE5AHE2Ypr8,24
UE9z9vL_uGA,22
UEAS1zYvxIk,22
UEZ292cXkHo,23
UEf-QKVttoU,19
UEoo3QJri8s,25
UF4_Wq4EDp4,24
UFNtxlEKgFM,10
UFWfGFFdZtY,20
UFc0yAsLGpQ,20
UG3UC25YGNg,24
UG9VW_kDgWE,1
UGB_Bsm5Unk,10
UGLkzachz0Y,20
UGTf4_bEEwU,22
UGqtLRoxoCw,24
UGrpwyQH8UI,10
UGzar4eypng,20
UH-4z6Qubg4,17
UH61Hmo8ZxU,22
UHCZnom81Bw,17
UHFha439Rt8,20
UHJYYd_RnJc,24
UHN1vu2Dq-k,23
UHR3zP9A98c,24
UHTQucdZWrM,22
UHTzoZYflE8,17
UHVPqR5s4bI,2
UHaZjVe0HiA,24
UHbSE65m6j4,17
UHdhewYzqv4,26
UHeSvHzgeaU,20
UHqbwuuJojg,20
UHx2ytCcqbw,26
UI6T4xbos5U,24
UI9nRCCRbxs,1
UIEfxWwuhSo,17
UIGI5PxvzEs,28
UIGrQbtZueQ,22
UIH9RHUB-fE,10
UIXcPYh7O2U,17
UIjSmeZdKoU,24
UIlYFll-h-A,17
UIrLxi6s7GI,22
UIzwG8mDihg,24
UJLOiE8hb24,10
UJP6q5udtwc,20
UJR5AR7hIJU,10
UJtjoQ5TcVI,10
UJvWPhloMFo,10
UJzhOguEZlo,24
UJzqdcL1LrE,1
UK0uPH23ce0,24
UKCFqusyX_w,24
UKJNFJvH5DI,10
UKKlI5WmOs4,22
UKMTlse4BPc,24
UKSWC1Ihp4g,24
UKUC3HISZlE,17
UKkn5Su16JA,26
UKxQTvqcpSg,27
UL3b-MjI_Eo,23
ULCIHP5dc44,24
ULFAEnoc5jA,20
ULFDkXrDTcw,10
ULYLxenZUkA,24
ULeT9OFmSn8,17
ULkc5CQiyU0,28
ULqPKN1AIrA,17
UM2Q6MAtcb8,23
UM6DF65BSg0,10
UM8CDDAmp98,28
UMViKmsAm2c,10
UMaq7-UjPVg,24
UMnZZlnz84c,20
UMwqR9M4SM8,17
UMzTwKUWRCk,24
UN0UJAFvpew,20
UN0nPTCXkwg,20
UN1wTFjVek0,22
UN2Z3MSXYXY,24
UNH8muUV0SY,20
UNIUVNGxwLM,24
UNRkFYyaQt4,10
UNV6ZfY1Wp0,24
UNe5GrQHIFM,24
UO4Kormvb8s,24
UO7gMJiAluY,24
UOKvoKfcPzU,25
UOQfpj3DIQ0,23
UOZpCJhxv-w,1
UObF2sftV_4,17
UOgWknnvOoI,2
UOhK3o4xb9Q,17
UOvBxOKNG5E,24
UPGeeSUXHSA,23
UPH89zMxp6Q,17
UPHczeIwbZk,24
UPIYkJGUByY,10
UPQAkQMZ0F0,26
UPTVne7sujY,27
UPW-k692nCM,24
UPvj17lZfss,26
UPyFtm6JysU,1
UQ-PoxXVlZI,20
UQ6bdgSx9bg,26
UQJBSEH8U5A,24
UQUHXAGqMs0,23
UQa5QkckGvM,10
UQrF-VfqIP8,26
UQysZbl-cFU,17
UR1-9b6cwdc,17
UR5FUx-eWFs,17
UR77BROT8uM,22
URJLPchso7o,10
URMIV_wZyfo,10
UROT3aHXFz4,20
URdMEEgstHA,24
US1WCqOZ584,24
US_3rB3XN1Q,17
USagAHWypJ8,20
USk_yslvkyc,17
USkzaG3ck1s,20
USuKgQNiE0A,20
USzFmRbRQGQ,24
UTAT6dEz-5A,24
UTHKgVPZ-is,23
UTHLKHL_whs,10
UTJAypVE_Ws,10
UTPKMpX9qPg,10
UTl1ATo-TrI,17
UTmDoIG2cks,1
UU3VvxPSH7w,23
UU4QeyH2nD4,24
UU6MtPwT_5c,28
UU9M00Qqxrg,2
UU9R0bdDmg4,23
UUGj3gCf3sg,20
UUN4Jkk2lLQ,20
UUOGVgComrU,10
UUOccHiJCRs,17
UUOuTXn2REI,22
UUPR_Q9V78Y,20
UUdwxh5lfuM,22
UUhxtitgJFo,24
UUooc3y7t3k,26
UUp4KBiqPfc,23
UV8WfnevkiI,28
UVA8pPxOPk4,22
UVFefj7dyrw,24
UVG5NuVlfYE,17
UVK2s5WRT6A,23
UVOw0F9TYM0,24
UVQ8crzGImg,20
UVS6CYSNg8o,1
UVWFzh3NrOk,26
UVXLPVnWoZk,20
UVZLQ631ZKY,24
UVugj6L5kN4,25
UW7oy1A_-Uk,20
UWJpacLKOcI,17
UWNjjZuc1aM,17
UWOrrS84Cns,17
UWSckm8zTc8,27
UWWYPCKNwWc,24
UX2rjTN2KdI,17
UX3GnGPyUWg,22
UXDbzY1xFIc,17
UXIBsoBUiUI,22
UXR_bqyAy4E,25
UXW9ldj_2wM,10
UXXGfp-z850,10
UXe3votrOOs,24
UXr9wUQwHY8,24
UXwqKAhK4wg,24
UXzVLnal05o,24
UYEyhB0AGlw,28
UYIsGi-a3ac,26
UYPC92TWNws,17
UYUpiEaXIlg,24
UYZ4GvoZih8,17
UYZtqzndlPE,20
UYgcOoRkVk0,25
UYhhzHUqg4A,20
UYoV6s0vnPQ,10
UYulBXIMikg,24
UZ2gR6YHUBQ,23
UZFP2WpiIHY,24
UZOnOfc83Q0,1
UZSRE_t64Fw,10
UZYJZ1xA9lo,23
UZZ1T1CCj3A,24
UZdCgTNHVN4,25
UZfKIE0m4vQ,24
UZiD9fOglpI,17
UZiu7UJg0Bg,23
UZk17HJGu8I,24
UZwbSxuoDO4,24
U_3XoYW_ccU,10
U_CxOzbTjRY,23
U_F2m5B6jn8,10
U_JlkXTdFD4,20
U_Ry2dM0B34,10
U_afUvNjVUc,24
U_ez5RmGpO0,17
U_gI-0tk_F0,17
U_je9S6z1fI,17
U_mj1CuXrPE,24
UaDt3SMPGAQ,20
UaEWp9FT8c0,20
UayJNpzag2Q,20
Ub9d3quuwKU,28
UbDDrT_lmmg,23
UbcDainT1O8,17
UbdFbQQkOAs,10
Uc3wvhBBPVU,22
UcHnleUjtfs,17
UcI_YAA6x4M,17
UcJYSv2eDtw,20
UcKQwF_mHb8,17
UcKu-WfNUaM,20
